0.564364,0.435636,-1,-1,-1,-1,-1,-1,-1,-1
0.461576,0.217818,0.217818,0.102788,-1,-1,-1,-1,-1,-1
0.108909,0.0513942,0.0513942,0.108909,0.410182,0.108909,0.108909,0.0513942,-1,-1
0.0770913,0.204929,0.102464,0.102464,0.408565,0.00161624,0.00644459,0.00644459,0.0128892,0.0770913
0.0625,0.03125,0.03125,0.03125,0.34375,0.34375,0.03125,0.03125,0.03125,0.0625
0.077536,0.347504,0.049621,0.049621,0.383272,0.000404061,0.00161115,0.00161115,0.0112831,0.077536
0.0584855,0.024889,0.0746669,0.390524,0.38307,0.00020203,0.00644459,0.00242437,0.000808122,0.0584855
0.00353553,0.0443913,0.174177,0.390522,0.38307,2.66376e-008,1.67228e-006,4.59303e-005,0.000720862,0.00353553
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.0539201,0.110803,0.193579,0.211789,0.37078,4.96908e-005,0.00174787,0.00159758,0.00181392,0.0539201
0.00246959,0.0402377,0.178334,0.405368,0.37078,1.66485e-009,2.22353e-007,1.19499e-005,0.00032938,0.00246959
0.0372385,0.0264451,0.145683,0.379514,0.370755,2.48445e-005,0.00157243,0.00119742,0.000331629,0.0372385
0.00114502,0.000203452,0.0286436,0.16979,0.79883,6.59937e-008,4.13188e-006,0.000136357,0.000102144,0.00114502
0.00071379,7.97254e-005,0.0176848,0.133343,0.847389,3.96562e-008,2.31844e-006,7.24052e-005,6.52621e-007,0.00071379
6.69582e-007,1.86063e-005,0.000203581,0.0017357,0.998041,3.23588e-012,1.19015e-010,3.41053e-009,7.61557e-008,6.69582e-007
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.0327496,0.0288266,0.153255,0.386078,0.364728,6.13526e-006,0.0007966,0.000629844,0.000181124,0.0327496
0.000774936,0.000110891,0.00361048,0.0215002,0.973113,1.03618e-006,4.41799e-005,1.48013e-005,5.55596e-005,0.000774936
0.000460444,5.71935e-005,0.0150037,0.131011,0.852975,5.11144e-009,5.71001e-007,3.07724e-005,2.34572e-007,0.000460444
2.43899e-007,9.27455e-006,0.000130453,0.00134764,0.998512,1.79997e-013,1.16219e-011,5.48603e-010,1.90193e-008,2.43899e-007
0.0212861,0.0505408,0.167539,0.373725,0.364725,3.06761e-006,0.000385949,0.000344629,0.000164357,0.0212861
0.000338843,8.75314e-005,0.00331552,0.0133354,0.98252,3.20062e-007,1.37219e-005,7.82618e-006,4.24485e-005,0.000338843
0.000201555,2.08146e-005,0.00985532,0.118923,0.870776,1.41072e-009,1.76122e-007,1.13554e-005,1.04181e-005,0.000201555
5.45906e-008,4.305e-009,3.01196e-006,6.18054e-005,0.999935,1.34967e-012,7.81466e-011,3.43422e-009,2.12762e-009,5.45906e-008
0.000114374,1.2225e-005,0.00568995,0.0859131,0.90815,8.01766e-010,9.34648e-008,5.83459e-006,2.50823e-008,0.000114374
1.73793e-008,9.11042e-007,8.96681e-008,2.38171e-005,0.999975,3.75496e-013,2.17058e-011,3.72589e-011,9.37667e-010,1.73674e-008
8.59113e-009,4.76971e-007,1.04268e-005,0.000177605,0.999811,2.57967e-015,1.91466e-013,1.09622e-011,4.89062e-010,8.59113e-009
1.88738e-015,7.62093e-015,3.81334e-013,1.49737e-011,1,7.16002e-022,1.77757e-020,4.28749e-019,7.81412e-018,1.88738e-015
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.0182448,0.0528003,0.17171,0.376799,0.361745,7.61416e-007,0.000193968,0.000176424,8.59072e-005,0.0182448
0.000224219,4.57237e-005,0.0027241,0.0115465,0.985204,7.75416e-008,5.93342e-006,3.1006e-006,2.21424e-005,0.000224219
0.000128402,1.08938e-005,0.000821795,0.00748169,0.991419,4.25457e-008,3.83976e-006,8.44641e-007,5.44969e-006,0.000128402
3.69436e-008,4.54214e-009,1.13664e-006,4.66473e-006,0.999994,1.14237e-011,1.77796e-010,6.39875e-010,2.26513e-009,3.69436e-008
7.0767e-005,8.15334e-006,0.00464984,0.0822609,0.912937,1.02021e-010,2.23553e-008,2.38516e-006,8.36767e-009,7.0767e-005
5.81948e-009,4.30752e-007,2.15248e-008,1.36862e-005,0.999986,3.46252e-014,3.26694e-012,4.52769e-012,2.21612e-010,5.81622e-009
2.89855e-009,2.2076e-007,6.23955e-006,0.000129892,0.999864,1.36456e-016,1.75304e-014,1.64166e-012,1.13236e-010,2.89855e-009
1.09979e-015,5.51533e-014,7.14145e-005,6.49441e-005,0.999864,4.6557e-033,5.98076e-031,5.8665e-022,1.87623e-020,5.69119e-019
0.0114282,0.0662609,0.17813,0.370766,0.361744,3.80708e-007,9.54557e-005,9.15339e-005,5.49294e-005,0.0114282
9.31831e-005,2.75966e-005,0.0019564,0.00708566,0.990728,2.23e-008,1.82052e-006,1.23493e-006,1.31469e-005,9.31831e-005
5.41821e-005,8.34503e-006,0.000653044,0.00457117,0.994653,1.22718e-008,1.17346e-006,4.21472e-007,4.09685e-006,5.41821e-005
9.02837e-009,1.4285e-009,3.16001e-007,1.59073e-006,0.999998,1.38912e-012,3.21855e-011,9.63456e-011,6.07367e-010,9.02837e-009
3.01551e-005,1.67301e-006,0.00290206,0.0723431,0.924691,2.6966e-011,6.45588e-009,8.18951e-007,8.36718e-007,3.01551e-005
1.18243e-009,5.11517e-011,1.27666e-007,5.21476e-006,0.999995,3.54994e-015,4.11449e-013,3.61463e-011,2.54075e-011,1.18243e-009
5.99257e-010,2.55765e-011,6.72397e-008,3.02931e-006,0.999997,1.78468e-015,2.06205e-013,1.80939e-011,1.2704e-011,5.99257e-010
6.10638e-016,6.89869e-017,2.09208e-013,3.0978e-006,0.999997,7.96276e-031,6.2997e-023,2.91255e-021,1.81218e-020,6.1063e-016
1.62189e-005,9.8392e-007,0.00161825,0.0494146,0.948933,1.45731e-011,3.32362e-009,4.15079e-007,5.04812e-010,1.62189e-005
3.48798e-010,3.66763e-008,3.24417e-009,1.87317e-006,0.999998,9.39659e-016,1.0924e-013,3.7517e-013,9.43382e-012,3.4873e-010
1.72516e-010,1.90936e-008,8.2751e-007,2.76052e-005,0.999972,3.18886e-018,4.79261e-016,5.50386e-014,4.91438e-012,1.72516e-010
2.22045e-016,6.08696e-018,7.80985e-016,1.94551e-008,1,1.45946e-031,1.57029e-024,6.41237e-023,1.57154e-021,2.22045e-016
8.63669e-011,9.58758e-009,4.19073e-007,1.42734e-005,0.999985,1.61465e-018,2.40788e-016,2.75651e-014,2.45892e-012,8.63669e-011
5e-021,1.54001e-018,3.1751e-016,5.02301e-009,1,1.01503e-030,4.01388e-025,1.657e-023,3.94965e-022,5e-021
4.44089e-016,7.70002e-019,2.19325e-007,2.09536e-007,1,9.75244e-035,5.56357e-033,8.48573e-024,1.97482e-022,4.44089e-016
5.55112e-017,3.48972e-022,2.19325e-007,2.09536e-007,1,2.37775e-069,2.71292e-067,1.80344e-047,6.92352e-038,5.55112e-017
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.00966205,0.0677396,0.1803,0.372252,0.360263,9.48115e-008,4.78335e-005,4.62887e-005,2.80847e-005,0.00966205
6.0824e-005,1.41077e-005,0.00162583,0.00602157,0.992209,5.34726e-009,7.72965e-007,4.86274e-007,6.71539e-006,6.0824e-005
3.42313e-005,4.26914e-006,0.000492583,0.003888,0.995544,2.91132e-009,4.9888e-007,1.49044e-007,2.09503e-006,3.42313e-005
2.54896e-009,4.38965e-010,1.64082e-007,6.46496e-007,0.999999,2.15072e-013,6.39814e-012,2.42421e-011,1.95031e-010,2.54896e-009
1.86166e-005,8.56335e-007,0.000176058,0.00221824,0.997567,1.52907e-009,2.8453e-007,4.51964e-008,4.28223e-007,1.86166e-005
1.09805e-009,6.5937e-011,4.61405e-008,3.2933e-007,1,5.6918e-014,1.83389e-012,6.35031e-012,3.29214e-011,1.09805e-009
9.32316e-010,3.28891e-011,2.30775e-008,3.29533e-007,1,2.84683e-014,9.17788e-013,3.17519e-012,1.64247e-011,9.32316e-010
1.37668e-014,5.23166e-019,9.18258e-013,2.49946e-008,1,1.32666e-026,3.57445e-022,8.61002e-021,1.05901e-020,1.37668e-014
9.82433e-006,7.36825e-007,0.00129669,0.0466269,0.952056,1.83966e-012,7.83151e-010,1.66303e-007,1.89028e-010,9.82433e-006
1.12463e-010,1.66793e-008,7.6652e-010,1.04743e-006,0.999999,8.4068e-017,1.58521e-014,4.46339e-014,2.14408e-012,1.12437e-010
5.67458e-011,8.35376e-009,7.7461e-010,6.08481e-007,0.999999,4.21594e-017,7.9349e-015,2.26929e-014,1.07221e-012,5.67414e-011
6.22029e-021,8.5109e-019,9.24306e-009,3.04241e-007,1,8.40771e-032,8.36327e-032,1.37758e-023,9.83449e-023,5.89968e-021
2.80191e-011,6.84133e-018,4.27125e-009,2.42014e-007,1,2.14205e-017,3.98072e-015,5.47792e-013,1.75482e-021,2.80191e-011
1.11022e-016,1.85963e-019,3.99206e-015,2.46342e-007,1,1.14709e-034,4.74464e-026,2.77858e-024,2.38499e-023,1.11022e-016
5e-021,2.1614e-039,2.34335e-035,4.64908e-020,1,7.37554e-024,5.96249e-024,3.00543e-039,5.54403e-043,5e-021
5e-021,2.32436e-041,1.0326e-035,6.29605e-034,1,1.52511e-040,1.03559e-041,1.324e-039,3.67482e-042,5e-021
0.00592843,0.0752087,0.183338,0.369271,0.360263,4.74057e-008,2.37267e-005,2.35359e-005,1.57456e-005,0.00592843
2.45064e-005,7.70384e-006,0.00106302,0.0036582,0.995218,1.47562e-009,2.3481e-007,1.73014e-007,3.63668e-006,2.45064e-005
1.40898e-005,2.52277e-006,3.94684e-005,0.00265509,0.997273,8.08458e-010,1.91554e-007,2.02424e-008,1.22644e-006,1.40898e-005
6.31706e-010,6.40242e-011,4.30471e-008,2.119e-007,1,2.41225e-014,1.09156e-012,3.38128e-012,2.14372e-011,6.31706e-010
7.7682e-006,6.48269e-007,0.000122469,0.00134281,0.998518,4.25854e-010,8.61287e-008,2.23353e-008,3.20936e-007,7.7682e-006
2.72787e-010,2.01058e-011,1.20972e-008,1.08384e-007,1,6.4814e-015,3.12346e-013,8.9514e-013,7.77755e-012,2.72787e-010
2.43027e-010,1.00451e-011,6.04976e-009,1.08425e-007,1,3.24137e-015,1.5626e-013,4.47572e-013,3.88494e-012,2.43027e-010
1.77636e-015,2.42639e-020,1.56298e-013,1.14975e-007,1,2.62662e-030,1.06571e-023,3.26725e-022,4.72668e-022,1.77636e-015
4.13343e-006,1.18716e-007,6.9558e-005,0.000717974,0.999204,2.1892e-010,4.60435e-008,8.92349e-009,5.9362e-008,4.13343e-006
1.26431e-010,3.69242e-012,3.326e-009,5.49452e-008,1,1.68613e-015,8.62551e-014,2.32097e-013,1.8453e-012,1.26431e-010
1.1799e-010,1.8449e-012,1.66317e-009,5.49563e-008,1,8.4316e-016,4.31405e-014,1.16049e-013,9.22073e-013,1.1799e-010
6.10626e-016,2.1768e-022,8.50916e-025,3.18881e-021,1,4.29797e-023,3.5875e-023,2.12555e-025,1.08796e-022,6.10626e-016
1.13769e-010,9.22124e-013,8.31627e-010,5.49618e-008,1,4.21604e-016,2.15735e-014,5.80245e-014,4.60893e-013,1.13769e-010
4.44089e-016,1.59457e-021,9.51881e-020,6.29093e-018,1,1.18112e-023,2.4693e-024,6.64149e-024,8.97054e-024,4.44089e-016
5.55117e-016,4.83912e-020,6.44813e-010,2.78967e-008,1,1.15915e-030,4.19485e-030,7.14024e-024,7.80601e-024,5.55117e-016
5e-021,1.31393e-015,6.44813e-010,2.78967e-008,1,3.35907e-061,2.43123e-060,4.13831e-054,2.61914e-038,5e-021
2.16042e-006,6.98582e-008,0.000431502,0.0266037,0.97296,2.47389e-013,1.10791e-010,2.76714e-008,8.96008e-012,2.16042e-006
6.18586e-012,1.3032e-009,1.09344e-010,1.31753e-007,1,2.08206e-018,4.85078e-016,3.36066e-015,8.37144e-014,6.18554e-012
3.06033e-012,1.9548e-013,6.765e-010,5.846e-008,1,1.0656e-018,2.44124e-016,4.35554e-014,4.57841e-017,3.06033e-012
5.55112e-017,3.34537e-021,2.44417e-016,6.26287e-012,1,2.33488e-032,3.6914e-028,3.23698e-026,2.16033e-025,5.55112e-017
1.53055e-012,3.39437e-010,2.95091e-008,0.639737,0.360263,1.64811e-033,5.34827e-019,1.22208e-016,2.18102e-014,1.53055e-012
5.55112e-017,6.03551e-009,0.159825,0.479912,0.360263,1.88491e-066,1.68516e-049,1.64115e-035,6.24125e-026,5.55112e-017
5.55112e-017,0.264574,0.270413,0.10475,0.360263,9.42456e-067,7.11089e-053,1.07304e-038,3.12063e-026,5.55112e-017
0.295031,0.135207,0.10475,0.10475,0.360263,6.16372e-133,9.30112e-119,9.30112e-119,1.40355e-104,5e-021
7.66276e-013,1.70099e-010,1.48691e-008,0.407951,0.592049,1.27273e-030,2.6796e-019,6.11428e-017,1.09077e-014,7.66276e-013
1.66533e-016,3.46828e-009,0.230553,0.177398,0.592049,6.83995e-061,1.10807e-049,1.79512e-038,1.56497e-026,1.66533e-016
1.11022e-016,0.0299414,0.212218,0.0828958,0.674944,2.42994e-050,2.42994e-050,7.5817e-050,7.82427e-027,1.11022e-016
0.0763681,0.0828958,0.0828958,0.0828958,0.674944,7.01827e-111,7.01827e-111,7.01827e-111,7.01827e-111,5e-021
5e-021,2.28166e-019,9.4813e-010,0.0299413,0.970059,3.8771e-039,2.95247e-029,3.88506e-027,1.86987e-036,5e-021
5e-021,7.20535e-012,7.20535e-012,0.0299414,0.970059,3.87397e-078,7.70484e-066,5.39397e-067,4.12894e-047,5e-021
5e-021,3.44176e-021,5.86665e-011,0.000227541,0.999772,2.4794e-078,2.01082e-047,2.01082e-047,2.35936e-057,5e-021
5e-021,3.44176e-021,2.26267e-022,8.84952e-013,1,2.531e-125,6.29343e-099,1.88803e-098,4.02165e-067,5e-021
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.06,0.02,0.02,0.04,0.36,0.36,0.04,0.02,0.02,0.06
0.03,0.02,0.03,0.08,0.34,0.34,0.08,0.03,0.02,0.03
0.00497667,0.0760477,0.184442,0.370001,0.359524,1.18279e-008,1.18754e-005,1.18335e-005,7.96155e-006,0.00497667
1.5876e-005,3.13015e-006,7.65058e-007,0.00396439,0.995998,3.51889e-010,1.66563e-007,2.46104e-007,1.59188e-006,1.5876e-005
8.85902e-006,1.27595e-006,0.000264719,0.00198815,0.997727,1.90785e-010,6.3762e-008,2.15884e-008,6.20157e-007,8.85902e-006
1.68015e-010,3.31243e-011,2.21068e-008,8.52541e-008,1,3.70254e-015,2.15274e-013,8.37049e-013,1.40083e-011,1.68015e-010
4.78715e-006,3.27955e-007,8.4269e-005,0.00113071,0.998775,9.99312e-011,3.62591e-008,7.08307e-009,1.62343e-007,4.78715e-006
7.1848e-011,5.59131e-012,6.11602e-009,4.33158e-008,1,9.75003e-016,6.0763e-014,2.18112e-013,2.30668e-012,7.1848e-011
6.09399e-011,2.79315e-012,3.05849e-009,4.33292e-008,1,4.8758e-016,3.03955e-014,1.09057e-013,1.15213e-012,6.09399e-011
3.88578e-016,1.70214e-022,1.95043e-024,2.36266e-021,1,2.01177e-023,4.64821e-023,3.31852e-025,7.02107e-023,3.88578e-016
2.51136e-006,6.00666e-008,3.88996e-005,0.000603971,0.999352,5.12228e-011,1.93662e-008,2.49518e-009,3.00342e-008,2.51136e-006
3.17146e-011,9.03624e-013,1.64371e-009,2.18544e-008,1,2.51031e-016,1.64729e-014,5.5887e-014,4.51565e-013,3.17146e-011
2.8673e-011,4.51403e-013,8.21925e-010,2.18579e-008,1,1.25526e-016,8.23844e-015,2.79435e-014,2.25593e-013,2.8673e-011
3.33067e-016,3.05394e-022,5.76074e-011,2.26803e-008,1,3.93921e-033,1.64298e-029,2.4771e-024,3.38569e-024,3.33067e-016
2.71491e-011,2.25599e-013,4.10979e-010,2.18597e-008,1,6.27659e-017,4.11972e-015,1.39718e-014,1.12749e-013,2.71491e-011
5e-021,6.12488e-024,1.27237e-026,1.5271e-022,1,1.19495e-024,8.4656e-025,3.17809e-027,3.06107e-024,5e-021
5.54668e-032,3.33067e-016,2.32817e-010,2.32817e-010,1,6.51369e-032,5.10377e-025,5.10377e-025,3.33067e-016,5.54668e-032
5e-021,4.99655e-016,1.66533e-016,1.68604e-008,1,4.03985e-066,3.32444e-056,4.10042e-050,3.60527e-040,5e-021
1.29469e-006,5.13095e-008,0.000342386,0.0249071,0.974748,3.10853e-014,2.59113e-011,1.09783e-008,3.29053e-012,1.29469e-006
1.95651e-012,6.06623e-010,7.26191e-008,0.0252521,0.974748,2.47832e-028,1.83402e-019,6.90929e-017,1.90501e-014,1.95639e-012
9.86029e-013,2.90748e-010,2.57552e-011,4.1854e-008,1,9.18378e-020,3.45652e-017,1.9928e-016,9.32794e-015,9.86009e-013
5.00024e-021,1.20122e-025,4.17032e-024,4.81889e-022,1,2.18995e-027,1.42224e-026,4.45117e-028,2.89701e-026,5.00024e-021
4.8539e-013,1.4849e-010,0.0958306,0.156092,0.748077,5.5211e-018,5.5211e-018,6.3379e-018,4.76585e-015,4.8539e-013
6.19404e-019,0.0531739,0.0426567,0.156092,0.748077,9.30501e-050,9.30501e-050,3.92711e-050,3.61784e-027,4.02834e-019
0.000768429,0.0188283,0.00250002,0.516565,0.461338,3.47446e-068,2.2186e-035,1.70265e-036,1.28231e-035,1e-020
0.0770023,0.0371248,0.302022,0.122513,0.461338,6.54177e-136,2.79352e-132,1.75636e-114,4.82873e-103,5e-021
2.42473e-013,6.90694e-022,6.90368e-022,7.43253e-011,1,8.69281e-018,2.38315e-015,4.42716e-026,4.42925e-026,2.42473e-013
3.33067e-016,1.66765e-036,1.79971e-023,5.6235e-011,1,2.60781e-033,3.2658e-028,5.77055e-028,8.44829e-037,3.33067e-016
3.33067e-016,9.02474e-024,2.44412e-013,1.21014e-013,1,2.68146e-031,2.62958e-031,1.64901e-028,2.88414e-028,3.33067e-016
2.22045e-016,2.73981e-029,1.64901e-028,2.22045e-016,1,6.08477e-059,5.89643e-047,3.2769e-044,9.86878e-044,2.22045e-016
5e-021,8.53992e-018,3.8403e-011,1.11207e-007,1,1.70016e-041,1.25221e-028,1.25221e-028,2.78511e-035,5e-021
5e-021,8.55992e-018,3.8403e-011,1.11207e-007,1,5.30004e-088,3.90364e-075,3.90364e-075,2.50574e-048,5e-021
5e-021,7.3728e-022,1.13315e-007,1.13315e-007,1,1.22129e-094,2.7394e-067,2.7394e-067,2.50508e-048,5e-021
5e-021,1.69973e-027,1.28403e-014,2.2663e-007,1,3.72887e-189,1.52972e-142,1.3697e-087,2.50508e-068,5e-021
0.0030203,0.0799804,0.185919,0.36852,0.359524,5.91395e-009,5.91403e-006,5.96422e-006,4.20792e-006,0.0030203
6.28875e-006,1.60897e-006,4.23994e-007,0.00241362,0.997571,9.4968e-011,5.2714e-008,1.35784e-007,8.1945e-007,6.28875e-006
3.59542e-006,6.88388e-007,1.25077e-005,0.00135655,0.998623,5.19091e-011,2.44484e-008,2.85513e-009,3.3301e-007,3.59542e-006
4.07789e-011,2.59353e-012,1.93715e-012,3.00553e-008,1,7.25232e-016,1.47357e-013,1.52899e-013,1.22504e-012,4.07789e-011
1.97312e-006,1.9232e-007,1.27261e-005,0.000723692,0.999259,2.73011e-011,1.23313e-008,1.63213e-009,9.47248e-008,1.97312e-006
1.82181e-011,5.9991e-013,1.55902e-009,1.39582e-008,1,1.06743e-016,1.00581e-014,2.95555e-014,8.07085e-014,1.80255e-011
1.59397e-011,2.99976e-013,7.79585e-010,1.39811e-008,1,5.30441e-017,5.0308e-015,1.47778e-014,4.03545e-014,1.58434e-011
5.06352e-021,1.08094e-022,5.03119e-015,1.47928e-008,1,7.03419e-034,2.15722e-026,6.89021e-025,2.60267e-024,5.06275e-021
1.04437e-006,4.52457e-008,1.45548e-005,0.000373433,0.99961,1.40225e-011,6.13951e-009,9.31908e-010,2.25067e-008,1.04437e-006
8.13328e-012,2.21777e-013,4.18389e-010,7.07004e-009,1,2.76735e-017,2.72107e-015,7.62476e-015,6.83123e-014,8.13328e-012
7.57328e-012,1.10891e-013,2.09205e-010,7.07073e-009,1,1.38375e-017,1.36073e-015,3.81238e-015,3.41563e-014,7.57328e-012
2.22045e-016,1.34782e-023,3.75987e-009,3.53537e-009,1,4.78692e-035,4.70729e-033,9.00321e-026,1.42336e-025,2.22045e-016
7.293e-012,5.54461e-014,1.04605e-010,7.07108e-009,1,6.91894e-018,6.80416e-016,1.90619e-015,1.70782e-014,7.293e-012
5.00041e-021,7.73422e-022,6.80471e-016,1.19265e-010,1,2.36585e-033,4.1336e-028,2.94501e-026,4.95585e-026,5.00012e-021
9.43537e-030,1.00002e-020,8.83903e-030,3.55615e-021,1,3.97115e-026,2.36814e-036,8.8389e-030,1.00001e-020,9.43524e-030
5e-021,1.31734e-033,5.96339e-031,3.97121e-026,1,4.06081e-052,5.55404e-046,1.98562e-046,9.13416e-044,5e-021
